source,destination,hamming_distance,fitts_ratio
75,43,1,1.850219859070546
75,44,1,2.321928094887362
75,45,2,4.262300839334693
75,46,1,2.8645224185036064
75,67,1,3.2364083466769533
75,51,1,3.192601412926345
75,52,2,2.8645224185036064
75,53,1,2.465270931836582
75,54,1,1.9977609474404245
75,55,2,1.616710802515994
75,56,3,3.2733685017014
75,57,1,1.850219859070546
75,58,1,2.321928094887362
75,59,2,4.262300839334693
75,60,1,2.8645224185036064
75,48,1,3.2364083466769533
75,32,1,3.614220538131766
75,33,1,3.449921876346018
75,34,2,4.999913736768225
75,35,1,3.256855642595294
75,104,1,3.113793055248244
75,105,1,2.7360894596933534
75,62,1,3.614220538131766
75,63,1,3.449921876346018
75,64,2,4.999913736768225
75,65,1,3.256855642595294
76,4,7,5.661003046579768
76,5,8,6.492257275418958
76,7,8,6.310640952357356
76,8,9,6.502983430222786
76,18,1,4.228198422721725
76,27,1,3.31789278278882
76,28,1,2.995749210664264
76,70,1,3.3153554409638764
76,71,2,4.762500686273344
76,72,1,2.87148525947732
76,73,1,2.4109331009461075
76,74,1,1.73039294024272
76,75,1,0.39854937649027483
76,77,1,0.39854937649027483
76,78,1,1.73039294024272
76,79,1,2.4109331009461075
76,80,1,2.87148525947732
76,81,1,3.220048480868149
76,82,1,3.5005703134307837
76,83,2,5.311586150665904
76,84,1,3.802663226732882
76,85,1,3.9958956016672635
76,87,1,3.3153554409638764
76,88,2,4.762500686273344
76,89,1,2.87148525947732
76,90,1,2.4109331009461075
76,91,1,1.73039294024272
76,92,1,0.39854937649027483
76,93,2,0
76,94,1,0.39854937649027483
76,95,1,1.73039294024272
76,96,1,2.4109331009461075
76,97,1,2.87148525947732
76,98,1,3.220048480868149
76,99,1,3.5005703134307837
76,100,2,5.311586150665904
76,101,1,3.802663226732882
76,102,1,3.9958956016672635
76,37,1,3.3780644786998018
76,38,2,3.0877103371854435
76,39,1,2.737163043476204
76,40,1,2.3114192042528208
76,41,2,1.8401761288715621
76,42,3,3.2687874990956867
76,43,1,1.6212918051217067
76,44,1,2.008611272202541
76,45,2,3.9740047914670553
76,46,1,2.610224142755
76,67,1,3.412170381451662
76,51,1,3.3780644786998018
76,52,2,3.0877103371854435
76,53,1,2.737163043476204
76,54,1,2.3114192042528208
76,55,2,1.8401761288715621
76,56,3,3.2687874990956867
76,57,1,1.6212918051217067
76,58,1,2.008611272202541
76,59,2,3.9740047914670553
76,60,1,2.610224142755
76,48,1,3.412170381451662
76,32,1,3.723404945723398
76,33,1,3.5576454534802338
76,34,2,5.101998572925711
76,35,1,3.3478370401885322
76,104,1,3.31789278278882
76,105,1,2.995749210664264
76,62,1,3.723404945723398
76,63,1,3.5576454534802338
76,64,2,5.101998572925711
