source,destination,hamming_distance,fitts_ratio
73,54,8,1.4047331744871363
73,55,9,1.7020171643134112
73,56,10,3.283620387157933
73,57,11,2.122375193580379
73,58,12,2.398350882803293
73,59,13,4.034130708994857
73,60,14,2.706126611064223
73,48,7,1.9959190436691034
73,32,8,2.5658709989812607
73,33,9,2.4690105049839817
73,34,10,3.887448863000413
73,35,11,2.4170853279277025
73,104,6,1.7385231347088437
73,105,7,1.2332054235186847
73,62,7,2.5658709989812607
73,63,8,2.4690105049839817
73,64,9,3.887448863000413
73,65,10,2.4170853279277025
74,4,8,4.824744663640951
74,5,9,5.560420828599995
74,7,9,5.335654638366484
74,8,10,5.568992853980965
74,18,6,3.2018726684316094
74,27,5,2.114803315055536
74,28,6,1.7385231347088437
74,70,4,2.1104239896936505
74,71,3,3.226068079479846
74,72,2,1.5849625007211563
74,73,1,1.0
74,75,1,1.0
74,76,2,2.635588573791124
74,77,3,1.73039294024272
74,78,4,2.1104239896936505
74,79,5,2.4109331009461075
74,80,6,2.6595094540862103
74,81,7,2.87148525947732
74,82,8,3.0562682196467454
74,83,9,4.704397731709776
74,84,10,3.2684888359259023
74,85,11,3.4109331009461075
74,87,3,2.1104239896936505
74,88,4,3.226068079479846
74,89,5,1.5849625007211563
74,90,6,1.0
74,91,7,0.0
74,92,8,1.0
74,93,9,2.635588573791124
74,94,10,1.73039294024272
74,95,11,2.1104239896936505
74,96,12,2.4109331009461075
74,97,13,2.6595094540862103
74,98,14,2.87148525947732
74,99,15,3.0562682196467454
74,100,16,4.704397731709776
74,101,17,3.2684888359259023
74,102,18,3.4109331009461075
74,37,6,2.214582938223379
74,38,7,1.9111750681084123
74,39,8,1.5834701851917543
74,40,9,1.3410607907942105
74,41,10,1.4047331744871363
74,42,11,2.8725027916741723
74,43,12,1.8073549220576042
74,44,13,2.122375193580379
74,45,14,3.7472559807343457
74,46,15,2.4780114691964825
74,67,6,2.2681039038985484
74,51,5,2.214582938223379
74,52,6,1.9111750681084123
74,53,7,1.5834701851917543
74,54,8,1.3410607907942105
74,55,9,1.4047331744871363
74,56,10,2.8725027916741723
74,57,11,1.8073549220576042
74,58,12,2.122375193580379
74,59,13,3.7472559807343457
74,60,14,2.4780114691964825
74,48,7,2.2681039038985484
74,32,8,2.692397099417472
74,33,9,2.5658709989812607
74,34,10,3.963969056139315
74,35,11,2.447474311558649
74,104,6,2.114803315055536
74,105,7,1.7385231347088437
74,62,7,2.692397099417472
74,63,8,2.5658709989812607
74,64,9,3.963969056139315
74,65,10,2.447474311558649
75,4,8,4.760621572686826
75,5,9,5.538290001628489
75,7,9,5.341740078098614
75,8,10,5.548002475974263
75,18,6,3.3056435145709235
75,27,5,2.41366926730804
75,28,6,2.114803315055536
75,70,5,2.4109331009461075
75,71,4,3.6438561897747253
75,72,3,2.0
75,73,2,1.5849625007211563
75,74,1,1.0
75,76,1,1.6189098326444942
75,77,2,1.2129937233341985
75,78,3,1.73039294024272
75,79,4,2.1104239896936505
75,80,5,2.4109331009461075
75,81,6,2.6595094540862103
75,82,7,2.87148525947732
75,83,8,4.5190745650647
75,84,9,3.110423989693651
75,85,10,3.2684888359259023
75,87,3,2.4109331009461075
75,88,4,3.6438561897747253
75,89,5,2.0
75,90,6,1.5849625007211563
75,91,7,1.0
75,92,8,0.0
75,93,9,1.6189098326444942
75,94,10,1.2129937233341985
75,95,11,1.73039294024272
75,96,12,2.1104239896936505
75,97,13,2.4109331009461075
75,98,14,2.6595094540862103
75,99,15,2.87148525947732
75,100,16,4.5190745650647
75,101,17,3.110423989693651
75,102,18,3.2684888359259023
75,37,6,2.4780114691964825
75,38,7,2.214582938223379
75,39,8,1.9111750681084123
75,40,9,1.5834701851917543
75,41,10,1.3410607907942105
75,42,11,2.544610528298537
75,43,12,1.4868562612142822
75,44,13,1.8073549220576042
75,45,14,3.40532801349997
75,46,15,2.214582938223379
75,67,6,2.514052740980107
75,51,5,2.4780114691964825
75,52,6,2.214582938223379
75,53,7,1.9111750681084123
75,54,8,1.5834701851917543
75,55,9,1.3410607907942105
75,56,10,2.544610528298537
75,57,11,1.4868562612142822
75,58,12,1.8073549220576042
75,59,13,3.40532801349997
75,60,14,2.214582938223379
75,48,7,2.514052740980107
75,32,8,2.8324693927174605
75,33,9,2.692397099417472
75,34,10,4.087381652469099
75,35,11,2.530941330695604
75,104,6,2.41366926730804
75,105,7,2.114803315055536
75,62,7,2.8324693927174605
75,63,8,2.692397099417472
75,64,9,4.087381652469099
75,65,10,2.530941330695604
76,4,8,4.7169308351141375
76,5,9,5.523957349848284
76,7,9,5.346541211502675
76,8,10,5.534451237007482
76,18,6,3.3744789600329352
76,27,5,2.5816005249479237
76,28,6,2.3185284659790035
76,70,6,2.579487370655005
76,71,5,3.8650704199138914
76,72,4,2.2200484808681487
76,73,3,1.87148525947732
76,74,2,1.4109331009461072
76,75,1,0.7303929402427201
76,77,1,0.7303929402427201
76,78,2,1.4109331009461072
76,79,3,1.87148525947732
76,80,4,2.2200484808681487
76,81,5,2.5005703134307837
76,82,6,2.7353252357849507
76,83,7,4.382469636822414
76,84,8,2.995895601667264
76,85,9,3.166277224427168
76,87,3,2.579487370655005
76,88,4,3.8650704199138914
76,89,5,2.2200484808681487
76,90,6,1.87148525947732
76,91,7,1.4109331009461072
76,92,8,0.7303929402427201
76,93,9,0.0
76,94,10,0.7303929402427201
76,95,11,1.4109331009461072
76,96,12,1.87148525947732
76,97,13,2.2200484808681487
76,98,14,2.5005703134307837
76,99,15,2.7353252357849507
76,100,16,4.382469636822414
76,101,17,2.995895601667264
76,102,18,3.166277224427168
76,37,6,2.6318932004092903
76,38,7,2.392517779904293
76,39,8,2.1156291039029993
76,40,9,1.7998563908416008
76,41,10,1.480404053774853
76,42,11,2.540815716200131
76,43,12,1.3438352700967688
76,44,13,1.5907090561342692
76,45,14,3.146841388329271
76,46,15,2.0189875790250618
76,67,6,2.6605509766910433
76,51,5,2.6318932004092903
76,52,6,2.392517779904293
76,53,7,2.1156291039029993
76,54,8,1.7998563908416008
76,55,9,1.480404053774853
76,56,10,2.540815716200131
76,57,11,1.3438352700967688
76,58,12,1.5907090561342692
76,59,13,3.146841388329271
76,60,14,2.0189875790250618
76,48,7,2.6605509766910433
76,32,8,2.926814832444574
